"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IHW_pvalue"
"Venom_crovir-transcript-SVSP_2",953.741951897724,13.7735006298322,1.10314645928069,12.4856500367261,8.94101059818889e-36,3.83800090419676e-33,3.55797606303386e-33
"LOC103061595_crovir-transcript-13215",7229.73637772917,14.2800362457811,1.16255508475306,12.2833201050549,1.11333693954009e-34,4.62974207951874e-32,4.29195091614908e-32
"FGFR1_crovir-transcript-12872",584.245345656516,-4.68904011133385,0.384836468961785,-12.1845004034674,3.75950079715614e-34,1.51599021538657e-31,1.40538187269339e-31
"MAN1A2_crovir-transcript-15090",720.923165252917,6.67629300073684,0.550181201491911,12.1347166763112,6.91489246005104e-34,2.70636688134997e-31,2.53822717716107e-31
"LOC103054511_crovir-transcript-6133",328.691625372248,-6.05260652529669,0.506394810541856,-11.952347060627,6.31171518247336e-33,2.39971411237637e-30,2.22462828516362e-30
"LOC103048597_crovir-transcript-564",7227.34157173825,14.3609052543957,1.20612717443179,11.9066260663277,1.09311443290114e-32,4.04057604405986e-30,3.69381919544275e-30
"Venom_crovir-transcript-SVMP_9",7298.46444239579,13.5990496683619,1.16308521645399,11.6922212370841,1.39684811374564e-31,5.02374536476033e-29,4.59261423594515e-29
"ERGIC1_crovir-transcript-13973",2043.44316532111,4.65700213926221,0.400907094176943,11.6161629636985,3.4111504720438e-31,1.19453103503913e-28,1.10737671389626e-28
"SAT1_crovir-transcript-3545",1510.11522062879,-5.05738379683107,0.438804043468782,-11.5253810262368,9.82764662105578e-31,3.35324342529203e-28,3.06547254556569e-28
"STBD1_crovir-transcript-4258",1430.09765910767,-5.82546768770454,0.506766867936723,-11.4953602066028,1.3919913626382e-30,4.63080726565662e-28,4.343106965609e-28
"PITX2_crovir-transcript-4420",196.739063139949,11.49672986221,1.00160539946859,11.4783026013135,1.69576923434858e-30,5.37276219082774e-28,5.12664681164973e-28
"GRHL1_crovir-transcript-8758",650.556013653158,7.94737669355712,0.691637169333367,11.4906732112405,1.46962156972074e-30,4.76981810445704e-28,5.50005780329735e-28
"LOC103055489_crovir-transcript-6749",207.172486999516,10.5076417903492,0.919024491128101,11.43347309216,2.84497432363078e-30,8.80420309873366e-28,8.20087890870702e-28
"HSPA13_crovir-transcript-3743",1726.89925470807,4.49911713182422,0.394273560825232,11.4111560572496,3.67808112561378e-30,1.1123687622396e-27,1.30430827973417e-27
"Venom_crovir-transcript-SVSP_4",10231.6609731969,14.0596354601948,1.26211919971792,11.1397049211653,8.03852414486769e-29,2.37708090657232e-26,2.2293989040994e-26
"GPRC5A_crovir-transcript-12022",174.174139911782,7.94491748547444,0.717198286250044,11.0777139848108,1.60929007167412e-28,4.65539630081904e-26,4.25587639753471e-26
"EIF4A2_crovir-transcript-10960",1860.41922286588,-2.32308709197331,0.212518015485526,-10.9312478128779,8.17169156225616e-28,2.31363190678602e-25,2.73290877241767e-25
"FAM105A_crovir-transcript-5429",579.704819989673,-6.41002066244415,0.590083448437128,-10.8629053728273,1.73150998804449e-27,4.80025071060585e-25,5.67015316409716e-25
"GDF5_crovir-transcript-6421",391.318869894,11.1242088083237,1.02887142613381,10.8120495192729,3.01849666498978e-27,8.19737451449368e-25,7.59928489605095e-25
"ADCY8_crovir-transcript-6748",133.746072463842,10.4237906535082,0.972147966681782,10.7224321921771,7.98748300933241e-27,2.08410659618012e-24,1.94335637386882e-24
"TATDN2_crovir-transcript-13408",273.479489199493,-2.20618584317594,0.20562503251015,-10.7291695774786,7.42605057022663e-27,1.97636909876012e-24,2.17330912381038e-24
"Venom_crovir-transcript-SVSP_6",2253.13618677086,11.7929521103439,1.11601244915315,10.5670435121871,4.23639775555512e-26,1.08411047948408e-23,1.00501256564862e-23
"CRELD2_crovir-transcript-11706",924.418683918693,4.12058808570128,0.390067455635233,10.5637833307339,4.38619348003722e-26,1.10126559695953e-23,1.29128926041463e-23
"ATP6V1B2_crovir-transcript-12806",927.108059558262,2.18199663954576,0.207176603939756,10.5320610438245,6.14735335608491e-26,1.51486724276707e-23,1.38486335583431e-23
"MFSD5_crovir-transcript-14630",321.224127743079,2.56345321824079,0.244417172585416,10.488024188828,9.8057427207966e-26,2.37245487973892e-23,2.16885396526189e-23
"ACP2_crovir-transcript-7518",361.773292893748,2.38684225902813,0.229816293998287,10.3858704598462,2.87534308184962e-25,6.83253399824515e-23,6.33402467129148e-23
"KANK1_crovir-transcript-15409",209.724328355033,-3.5574980723146,0.344047636662618,-10.3401322759359,4.63896769011177e-25,1.08299549214592e-22,1.11558938000351e-22
"Venom_crovir-transcript-SVMP_2",5487.17166783299,12.4681269810083,1.20713852186146,10.328662995347,5.2284240886295e-25,1.19956274736884e-22,1.40654760953889e-22
"LOC103060549_crovir-transcript-4740",136.038356565261,5.60343533965593,0.54474773073784,10.2862940467256,8.12433175969015e-25,1.83238106315588e-22,1.69868849012937e-22
"ATP13A1_crovir-transcript-14556",555.785543648009,2.87534115450755,0.279906500067046,10.2725058325506,9.37376779471764e-25,2.07894546740513e-22,1.78731479160258e-22
"MAN1A2_crovir-transcript-15089",2529.88533322124,5.38662617848241,0.525885706105809,10.2429598597963,1.27281728438316e-24,2.77661960709619e-22,2.57403433318531e-22
"PRICKLE4_crovir-transcript-6241",161.2481565816,-4.3507418038031,0.426061305840571,-10.2115393821543,1.7604931362456e-24,3.77852938129358e-22,3.5028436489976e-22
"LOC103048930_crovir-transcript-2758",40729.5140190478,-30,2.94580464892154,-10.1839746946502,2.33811562236801e-24,4.93861977569064e-22,4.5147940114276e-22
"ENTPD4_crovir-transcript-12866",285.590909928423,2.52340236483712,0.24819411205831,10.1670516834996,2.78202220504504e-24,5.78443273164599e-22,4.9730030654461e-22
"uknown_crovir-transcript-14370",415.547305921281,7.35088554850795,0.72638421719911,10.1198310404547,4.51193817258629e-24,9.2369786557855e-22,7.94123214872451e-22
"YPEL3_crovir-transcript-2951",449.912461194078,-5.17961071818538,0.512461275391941,-10.10732121022,5.12668772969753e-24,1.03364899422856e-21,9.44942615755159e-22
"SCAMP4_crovir-transcript-6754",427.603955083939,3.69338671091198,0.365877723842977,10.0945930025985,5.83727099243637e-24,1.15935171785598e-21,1.05985769924604e-21
"FRMD1_crovir-transcript-9360",475.990914125929,-4.1676801455276,0.41435137455765,-10.058323445836,8.44237664470969e-24,1.62815515958191e-21,1.53888552523958e-21
"LOC103054113_crovir-transcript-15049",5324.92740048667,2.57488646468411,0.255813103094653,10.0654987314367,7.84885059998924e-24,1.53595080785378e-21,1.78800199258467e-21
"Venom_crovir-transcript-SVMP_4",1536.59351925958,13.6022763430806,1.35472329559918,10.0406307230913,1.01026097413133e-23,1.92050611182366e-21,1.80118994232711e-21
"LOC103065215_crovir-transcript-8786",65.4085498713659,3.9808858716939,0.397525475898493,10.0141654134147,1.3207187828908e-23,2.47532462590533e-21,2.24444789300621e-21
"AHSG_crovir-transcript-10970",2784.55591869616,-28.7314653396779,2.87681884954055,-9.98723480425837,1.73350019863883e-23,3.20384543656763e-21,3.00479865259918e-21
"DEPTOR_crovir-transcript-4872",338.824047328659,-3.35478482548637,0.336425955606471,-9.97183709990133,2.0244902446543e-23,3.6903961213171e-21,3.42114069030091e-21
"SLC39A9_crovir-transcript-7436",308.916175203979,4.2596337852147,0.429772814430314,9.91136163617296,3.71547512934406e-23,6.59224367282418e-21,5.72599201591779e-21
"ENTPD6_crovir-transcript-9782",911.541062468324,4.47511025116065,0.450120550286567,9.94202608237193,2.73212757665299e-23,4.91302995439477e-21,5.72599201591779e-21
"GOLPH3L_crovir-transcript-12634",1034.73094910001,3.84339256482947,0.394211530300548,9.74956912574133,1.85252861936618e-22,3.24363136025075e-20,3.04211277784098e-20
"ACSL3_crovir-transcript-10753",3229.83650474987,3.86798940051718,0.398285452012501,9.71160101623741,2.69076895280952e-22,4.65013798117354e-20,4.36123671284214e-20
"FGA_crovir-transcript-4700",18886.579572078,-30,3.09836069042595,-9.6825395741371,3.57717789711836e-22,6.10275721499411e-20,5.57902672788752e-20
"TDRP_crovir-transcript-8814",662.575445499519,6.12766724163324,0.635479658020096,9.64258598099684,5.28397688826638e-22,8.90049119647604e-20,1.05134401018292e-19
"PLG_crovir-transcript-9335",3813.41872205712,-29.1697797548425,3.03446284426215,-9.61283141429776,7.05809004153913e-22,1.15953091583656e-19,1.10108585606474e-19
"AMDHD1_crovir-transcript-11971",764.288636394877,-11.1479053311682,1.15811467186783,-9.62590803999462,6.21554920841473e-22,1.03387891645468e-19,1.2061616526628e-19
"CMPK1_crovir-transcript-6056",378.190852207107,3.26936480028391,0.341855330552795,9.56359169534436,1.13739390487565e-21,1.82353020387714e-19,1.58684735794062e-19
"LOC103063893_crovir-transcript-5172",395.898977696161,-11.9690321122751,1.25144926014297,-9.56413695183111,1.13141494066651e-21,1.82353020387714e-19,1.68964053861686e-19
"IGSF5_crovir-transcript-3660",440.722876955957,-12.1320132374545,1.27460920450607,-9.51822189465194,1.76167449434953e-21,2.7579532348599e-19,2.3992996433502e-19
"ITPKB_crovir-transcript-9561",147.24055144427,6.61000478440762,0.694170117651529,9.52216843728473,1.6960246202637e-21,2.68678566926775e-19,2.47322558413386e-19
"CCDC38_crovir-transcript-11972",517.875513747472,-7.98811210137564,0.839653016312394,-9.51358709631986,1.84198892050151e-21,2.85015657733879e-19,2.64220596378214e-19
"GPR180_crovir-transcript-3278",541.601586763594,3.18643139425091,0.335313663763811,9.50283790551217,2.04246681570969e-21,3.1240351628332e-19,2.68580121199026e-19
"BCO2_crovir-transcript-13041",300.236730107521,-3.46541948292985,0.364812771857605,-9.4991725900498,2.11564589783743e-21,3.19919317755939e-19,2.96577646303598e-19
"FUK_crovir-transcript-15980",144.245787514115,-2.31041444142978,0.243790199398717,-9.47706038687437,2.61547236322809e-21,3.91057199297486e-19,3.57497191868154e-19
"COPB1_crovir-transcript-7738",1252.94097041189,2.75547914644049,0.290884803170381,9.4727504373149,2.72570292912751e-21,4.03010320865553e-19,4.76043936824129e-19
"AGT_crovir-transcript-9397",2863.18082158936,-28.7654528406297,3.04549066395665,-9.44526055557105,3.54521179505243e-21,5.18419047876513e-19,4.86210988445794e-19
"uknown_crovir-transcript-11617",95.3689382026103,-4.3000833198672,0.456352035879888,-9.4227328504764,4.39497241315612e-21,6.22169126615622e-19,5.81140084382342e-19
"ATP2B1_crovir-transcript-11944",1122.42623583533,4.28904433067661,0.454406301321187,9.43878709033348,3.77119351902273e-21,5.45470349539517e-19,6.37392423639296e-19
"CLPTM1L_crovir-transcript-5467",894.83543942201,3.12687722476372,0.331420793715648,9.43476475844334,3.91872577576739e-21,5.60714880625125e-19,6.55281710506527e-19
"N4BP3_crovir-transcript-13728",56.6655628708823,4.88622894723581,0.518910422025808,9.41632455204917,4.67154657690887e-21,6.54360739988699e-19,6.65186072101271e-19
"LOC103060995_crovir-transcript-12166",250.603190796739,2.34867029364452,0.251622979857912,9.33408504648815,1.01867245290439e-20,1.40299806668477e-18,1.30063375761291e-18
"C8B_crovir-transcript-5983",1562.74633810007,-27.9321989001327,2.99262864478154,-9.33366689142672,1.02270092784566e-20,1.40299806668477e-18,1.30063375761291e-18
"P4HA1_crovir-transcript-10283",525.248370029446,3.54078050933117,0.380224601017919,9.31233933799117,1.25047281002102e-20,1.69796343703569e-18,1.55224647884129e-18
"LOC103049692_crovir-transcript-1252",1267.21037138975,-12.6931869168224,1.36330337943694,-9.31061061556583,1.27099528673683e-20,1.70839740208151e-18,2.00318181546641e-18
"LOC103049947_crovir-transcript-10255",971.674690955793,-9.96283676463933,1.07408317246661,-9.27566600057603,1.76512808777815e-20,2.34885594640639e-18,2.75415164718621e-18
"TSG101_crovir-transcript-7747",1394.17268366168,3.35532622288654,0.364800176693209,9.19770997180277,3.6565916954975e-20,4.81765006851338e-18,4.40420576322587e-18
"TXNDC12_crovir-transcript-6025",1707.95903179746,4.02326386987159,0.43791865291194,9.18724023998269,4.03048892693067e-20,5.25820746575161e-18,6.21110093969401e-18
"RBP4_crovir-transcript-10352",3365.82897177383,-28.9971132544442,3.16470861559043,-9.16264869112897,5.06388453614885e-20,6.54224383713911e-18,7.72783065507168e-18
"C8A_crovir-transcript-5984",392.362985629794,-26.0041487685787,2.85292096257002,-9.11492085120826,7.87279176727759e-20,1.00733884660733e-17,9.31983989191307e-18
"LOC103066093_crovir-transcript-6243",12922.1700217504,-29.9311962847833,3.29163625435221,-9.09310566901436,9.62496310083589e-20,1.21980365697927e-17,1.44085673481945e-17
"LOC107326643_crovir-transcript-13764",13136.7554667556,-30,3.31447741083565,-9.05120062122746,1.41404880243751e-19,1.77516485038075e-17,1.64564683627026e-17
"DERL1_crovir-transcript-4863",185.519438135134,2.78661812045397,0.308868242907764,9.02202859776077,1.84638006845037e-19,2.29624108138963e-17,2.09918073346762e-17
"LOC103055492_crovir-transcript-10966",17246.1857919603,-30,3.32957161052203,-9.01016812649252,2.05740837106975e-19,2.53499381424308e-17,2.31744402512747e-17
"APOB_crovir-transcript-8771",6603.01352276452,-29.9220869007324,3.32383426899683,-9.00228004140628,2.21077792292767e-19,2.69897447893564e-17,2.50205428046976e-17
"LOC107326399_crovir-transcript-14404",1446.80518549898,-27.8365939048244,3.10306520003456,-8.97067644744119,2.94698942523892e-19,3.53293588123012e-17,3.22974403452731e-17
"UAP1_crovir-transcript-5635",443.603756999326,3.80674805685142,0.424234764392252,8.97321100571489,2.87993672057852e-19,3.48393799461258e-17,3.22974403452731e-17
"LOC103057353_crovir-transcript-101",270.142710570268,5.9153741444945,0.661526666642215,8.94200406843737,3.8217552092197e-19,4.53707196958579e-17,4.22956152970621e-17
"NR1I3_crovir-transcript-12487",2662.3336565086,-13.371054591787,1.49545787563499,-8.94111081939336,3.85277773024118e-19,4.53707196958579e-17,5.3592811157225e-17
"C3_crovir-transcript-2488",5318.11529810549,-11.8579306023321,1.3316257303821,-8.90485241594841,5.34571196812887e-19,6.23994641753428e-17,5.7846729436473e-17
"PSEN2_crovir-transcript-9588",1162.3391025791,3.3419713128844,0.375524994373688,8.89946438441001,5.61168318195515e-19,6.49344940019802e-17,5.93619023068492e-17
"CCDC88C_crovir-transcript-7136",126.92122486686,-4.43160478832871,0.498329764092334,-8.89291611228663,5.95257520294966e-19,6.77016395091035e-17,6.94149429202459e-17
"LOC103061417_crovir-transcript-2743",380656.656368936,-30,3.37264898680356,-8.89508517411193,5.83745098056652e-19,6.69646208606885e-17,7.84238956127032e-17
"ZNF652_crovir-transcript-2640",741.41031435039,2.49754481114577,0.281507386662508,8.87204005818865,7.18179362575406e-19,8.09899387948383e-17,9.56669527078991e-17
"LOC103063195_crovir-transcript-1592",190.846743046235,-10.9020210226519,1.23302071565336,-8.84171764857585,9.42581761283138e-19,1.05402819305838e-16,9.771251165063e-17
"COL17A1_crovir-transcript-10512",219.941148569344,4.02729321077201,0.456658807635461,8.81904201437607,1.1544312085517e-18,1.26958810679318e-16,1.16856695001316e-16
"LOC103059130_crovir-transcript-16032",1936.73737013528,2.47766891232338,0.280878408178524,8.82114409715888,1.13296108517222e-18,1.25635943003222e-16,1.16856695001316e-16
"LOC103066213_crovir-transcript-3318",723.793937173928,2.19240238429502,0.249437077633494,8.78940053778369,1.5036009690634e-18,1.64003427010875e-16,1.52037553436256e-16
"HAL_crovir-transcript-11973",2821.4824005898,-13.0713898267524,1.48985325755194,-8.77360891785458,1.73029423230238e-18,1.87195328042665e-16,1.71130474586102e-16
"LOC103063580_crovir-transcript-2571",62.8102336791716,8.67524980614919,0.989363103214547,8.7685196445697,1.81030594234724e-18,1.94272106248506e-16,1.80097795962353e-16
"LOC103064061_crovir-transcript-5877",214.474660964744,-5.33631011761921,0.608891194824943,-8.76397977663875,1.88475658436152e-18,2.0064364694479e-16,1.86894172469994e-16
"LOC103056360_crovir-transcript-9116",11052.8463567009,-30,3.4342613682391,-8.73550285876532,2.42574574140861e-18,2.54168492763184e-16,2.40269535625291e-16
"LOC103066093_crovir-transcript-6248",96250.2582954846,-30,3.43563051756983,-8.73202163229716,2.50160361594591e-18,2.58053017964281e-16,2.43911626834195e-16
"LOC103065631_crovir-transcript-723",49609.4267158886,-30,3.43540465100097,-8.73259573403062,2.48893427186795e-18,2.58053017964281e-16,2.43911626834195e-16
"uknown_crovir-transcript-739",21911.2385713246,-30,3.43876245891791,-8.72406871902407,2.68380096831939e-18,2.72620912102489e-16,2.53088901620227e-16
"LOC107326776_crovir-transcript-10191",19697.7679119187,-30,3.44306476729042,-8.71316749106902,2.95499548459952e-18,2.97894885708832e-16,2.8368570086491e-16
"LOC103064521_crovir-transcript-10807",169146.485178015,-30,3.43425735257703,-8.73551307315053,2.42552654072983e-18,2.54168492763184e-16,2.88899213244848e-16
"FGB_crovir-transcript-4701",10650.957384558,-30,3.43728670153192,-8.72781429219439,2.5964152974308e-18,2.6577306433009e-16,3.0917990163475e-16
"SNX25_crovir-transcript-4583",121.064463558907,2.58887263440961,0.297270623295607,8.70880750243266,3.07088270704626e-18,3.0724989611026e-16,3.4462387768744e-16
"LOC103061547_crovir-transcript-15565",3416.84857837972,3.2072570089163,0.368365021195099,8.70673604814837,3.12750257611542e-18,3.10579677465432e-16,3.66862992592034e-16
"F9_crovir-transcript-236",6917.0042728619,-29.9863357072523,3.44638016785095,-8.70082064276465,3.29492675730372e-18,3.24782150810671e-16,3.83639241173923e-16
"RFK_crovir-transcript-15449",1121.19529373562,5.63634826872427,0.648367028649209,8.69314449944638,3.52543529158104e-18,3.44948289890213e-16,4.07459892261343e-16
"CANX_crovir-transcript-13858",1880.78004724845,3.95792876737323,0.455853180772647,8.68246385966804,3.87286289414008e-18,3.76176544031548e-16,4.41085903953537e-16
"HEXDC_crovir-transcript-14153",177.682500994127,3.14805849923754,0.363970609227957,8.6492107313695,5.18568260032519e-18,4.93520387291595e-16,4.57129607899539e-16
"FOXC2_crovir-transcript-11432",63.9146933621618,9.34094576019976,1.08009606452394,8.64825460160974,5.22930597490906e-18,4.93520387291595e-16,4.6362193996216e-16
"LOC103048269_crovir-transcript-1251",1088.72136146451,-13.311701592287,1.53912449403087,-8.64887905033886,5.20077468442546e-18,4.93520387291595e-16,4.6362193996216e-16
"DIO1_crovir-transcript-6004",243.853942068257,-7.017566846839,0.812330712737105,-8.63880527574008,5.68038973381379e-18,5.32316522449719e-16,4.99355140417703e-16
"ABCB11_crovir-transcript-8344",1393.54295087086,-30,3.46651526282895,-8.65422412002239,4.96276046999816e-18,4.78546765030909e-16,5.49346037885411e-16
"GYPC_crovir-transcript-8040",154.685285844169,-2.7793725285963,0.323047340037408,-8.60360753403653,7.72488098582079e-18,7.18846092855366e-16,6.6958584387404e-16
"HPGD_crovir-transcript-4616",151.7121300101,-5.07340448566941,0.590529498066523,-8.59128037173495,8.60054794516121e-18,7.94774246571251e-16,7.36786628091766e-16
"NFIA_crovir-transcript-5965",119.54657994178,3.62820896417406,0.423850736981015,8.56011007558204,1.12759808806786e-17,1.02773614780267e-15,9.46016768835506e-16
"PRELID3B_crovir-transcript-6625",148.69291020163,2.41789423323784,0.282239782662171,8.56680872707432,1.06392396558318e-17,9.76388704138992e-16,9.85743234942895e-16
"C3_crovir-transcript-2493",2082.80615502271,-10.401660095886,1.21540101883242,-8.5582124210151,1.14631007102324e-17,1.03768354524532e-15,1.21673610923986e-15
"CNFN_crovir-transcript-697",744.959129212901,-12.4790585370218,1.45903327472922,-8.55296363226384,1.19967705081003e-17,1.07865557534656e-15,1.26477787372718e-15
"INS_crovir-transcript-7692",4738.28187811188,-29.3372566061146,3.43426629715485,-8.54251070466473,1.31336529795168e-17,1.17294979998946e-15,1.3753425912092e-15
"OS9_crovir-transcript-14621",952.485074280153,4.20645768585814,0.494223705320979,8.51124225845503,1.72079680227084e-17,1.52657620318787e-15,1.41519549497769e-15
"HK3_crovir-transcript-13750",186.625136530145,8.84280111336705,1.03992035220356,8.503344601949,1.84205062170608e-17,1.62332235914191e-15,1.50488294312253e-15
"MAN1B1_crovir-transcript-1320",821.551131172989,1.55915146439863,0.183502697218372,8.49661333611465,1.95202327350037e-17,1.7089193223993e-15,1.58423465614719e-15
"uknown_crovir-transcript-9761",3883.21436862192,-29.1766137442167,3.4394972242091,-8.4828135748607,2.19812700877476e-17,1.91179582390625e-15,1.79302080248683e-15
"LOC103059708_crovir-transcript-4851",3644.30367351127,-29.1051391071342,3.44638208432044,-8.44512836796304,3.03711529379278e-17,2.6243437152273e-15,2.39912603674352e-15
"LOC103051738_crovir-transcript-5010",48.4881074757263,8.97871510090514,1.06454603832207,8.43431357375332,3.3315235553951e-17,2.84183230459248e-15,2.61471101339138e-15
"FOCAD_crovir-transcript-15363",428.808584808959,3.09578457728286,0.367184687763752,8.43113746419268,3.42321342473901e-17,2.90144592630586e-15,2.66945057544763e-15
"LOC103066669_crovir-transcript-10227",220.118426818489,3.08320877059026,0.365731130523157,8.43026068407113,3.44896034449817e-17,2.90476679140742e-15,2.70998355013793e-15
"RALGPS1_crovir-transcript-1428",165.043549893852,-2.75791073731626,0.326899505881701,-8.43657052915308,3.2678451466076e-17,2.80549776554241e-15,3.08701086788082e-15
"MLEC_crovir-transcript-4199",217.923994581868,4.51143153215386,0.53579468482516,8.42007518911097,3.76242762618979e-17,3.14884430325205e-15,3.24361208284626e-15
"NMRK1_crovir-transcript-15459",118.85675516335,-2.65425724671679,0.31584231541807,-8.40374173170379,4.32473249745575e-17,3.59682595897773e-15,3.28815115099016e-15
"SLC38A10_crovir-transcript-14351",653.143226550631,2.47576871774973,0.295334948946216,8.38291819706241,5.16313601676366e-17,4.2411019120416e-15,3.95608665824082e-15
"LOC103060706_crovir-transcript-14838",123.133926158457,-5.70270232681221,0.680545380326864,-8.37960625648979,5.31050549818296e-17,4.3353924333939e-15,4.434318846454e-15
"COPB2_crovir-transcript-10739",1275.88462241853,3.00626337610451,0.358187158373063,8.39299596825129,4.73907861452544e-17,3.91695149835342e-15,4.54487929465918e-15
"CCNE1_crovir-transcript-11518",437.684418081103,-2.62550235520134,0.313890057677339,-8.36440113659224,6.0421025961556e-17,4.90257678335625e-15,4.54487929465918e-15
"SCPEP1_crovir-transcript-14496",280.45830784564,-5.04065773992053,0.603498087995274,-8.35240051325565,6.68893991864774e-17,5.32992356272128e-15,4.63779405699192e-15
"ZBTB12_crovir-transcript-13123",376.8185198815,-6.30417839733813,0.754231961116319,-8.35840792003494,6.35703051222988e-17,5.12684878946927e-15,4.65863530883121e-15
"SERPINA10_crovir-transcript-7122",3402.54028543847,-28.957623553985,3.46480068547399,-8.35765926605488,6.39749058729244e-17,5.12839802681328e-15,4.66021217873709e-15
