Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0076.2,ELK4,0.12,5,0.7,6371,0.5,Up,60054.5,0.163812253489803,7,5,13159,4422,Up,0.046922468780226,-1.010314801666657,1.125711649390872,1.328619145972049
MA0139.1,CTCF,0.08,0,0,150,0,Down,46560.5,0.960016992762393,7,0,13159,144,Down,0.999999999989943,-5.207890983523877,2.602000775830717,0.000000000004368
MA0686.1,SPDEF,0.08,0,0,258,0,Down,46914,0.932027288508986,7,0,13159,245,Down,0.999999999984359,-4.82556421761687,1.837347244016702,0.000000000006793
MA1105.2,GRHL2,0.14,1,0.1,5268,0.4,Down,54513,0.400259626514225,7,1,13159,4166,Down,0.44388728660414,-1.990562442033722,-0.662731305707282,-0.352727293444415
MA0494.1,Nr1h3::Rxra,0.12,0,0,407,0,Down,47299,0.901639954125812,7,0,13159,355,Down,0.999999999984401,-4.558500949964508,1.30322070871198,0.000000000006775
MA0071.1,RORA,0.13,0,0,11266,0.9,Down,71071,0.012840540339243,7,0,13159,7147,Down,0.004165532153568,-2.393742325014986,-3.026296541187066,-2.380329508880215
MA0596.1,SREBF2,0.06,7,1,967,0.1,Up,88742.5,2.176945535792285E-5,7,7,13159,917,Up,8.209677733762237E-9,-1.921126353104669,3.842252706209339,8.085673890529247
MA0671.1,NFIX,0.01,0,0,8958,0.7,Down,68124,0.028161657248167,7,0,13159,6305,Down,0.016186594473966,-2.484156295031631,-2.845468601153776,-1.790844513614667
MA0595.1,SREBF1,0.07,7,1,1261,0.1,Up,87717,3.414209218444153E-5,7,7,13159,1179,Up,4.735924103422076E-8,-1.739928675350226,3.479857350700451,7.324595266109694
MA0145.2,Tcfcp2l1,0.03,5,0.7,100,0,Up,78606,0.001205148960249,7,5,13159,98,Up,5.51147255818787E-10,-3.75461210572738,6.614306257512316,9.25873235061219
MA0833.2,ATF4,0.15,0,0,2860,0.2,Down,54827.5,0.3829680762194,7,0,13159,2506,Down,0.359781144921149,-3.149624565383044,-1.514532060450949,-0.443961600499275
MA0628.1,POU6F1,0.04,0,0,11616,0.9,Down,61040,0.136121642771814,7,0,13159,4281,Down,0.10437865579671,-2.763403519709769,-2.286974151797499,-0.981388300351132
MA0442.2,SOX10,0.02,1,0.1,10320,0.8,Down,65021,0.059244376634308,7,1,13159,6935,Down,0.057909823571223,-1.62298048493088,-1.397895219912966,-1.237247758191494
MA0820.1,FIGLA,0.1,18,2.6,14898,1.1,Up,76062.5,0.002838938036675,7,7,13159,6834,Up,0.016105032310047,-0.472598486308912,0.945196972617824,1.793038399558294
MA0670.1,NFIA,0.01,0,0,8949,0.7,Down,68117,0.028211638842426,7,0,13159,6303,Down,0.016195089312135,-2.484385130792276,-2.845010929632485,-1.790616652614563
MA0004.1,Arnt,0.1,0,0,8613,0.7,Down,63514.5,0.082470913038233,7,0,13159,4988,Down,0.049595149508868,-2.653158645191306,-2.507463900834425,-1.30456079618201
MA1466.1,ATF6,0.06,0,0,20,0,Down,46126.5,0.994444523253304,7,0,13159,20,Down,0.999999999981481,-6.616577822465175,5.419374453713312,0.000000000008043
MA0488.1,JUN,0.1,6,0.9,1886,0.1,Up,79124.5,0.001004607350729,7,6,13159,1658,Up,2.524878130417209E-5,-1.597302317309659,2.781702879684465,4.597759579353095
MA0741.1,KLF16,0.15,0,0,21264,1.6,Down,68775,0.023834832477062,7,0,13159,6491,Down,0.015664149078277,-2.463185741287984,-2.887409708641069,-1.805093192269419
MA0077.1,SOX9,0.07,0,0,6406,0.5,Down,63259,0.087060532957042,7,0,13159,4915,Down,0.050791301509045,-2.663792595642258,-2.486195999932521,-1.29421065838711
MA0608.1,Creb3l2,0.15,0,0,6017,0.5,Down,57102.5,0.271884972216813,7,0,13159,3156,Down,0.208169684345569,-2.983298806892722,-1.847183577431593,-0.681582516324339
MA1127.1,FOSB,0.06,0,0,254,0,Down,46567.5,0.959462148007923,7,0,13159,146,Down,0.999999999996952,-5.197975397563092,2.582169603909148,0.000000000001324
MA0752.1,ZNF410,0,0,0,0,0,Up,46056.5,1,7,0,13159,0,Up,1,-9.295353824774217,10.776926458331396,-0
MA1566.1,TBX3,0.15,10,1.4,127495,9.7,Down,89517.5,1.539132505357088E-5,7,6,13159,12952,Down,0.10550534246341,-0.114662484134949,-0.183576786664955,-0.976725548483502
MA0607.1,Bhlha15,0.07,12,1.7,5246,0.4,Up,76642,0.00234776198309,7,6,13159,2267,Up,1.571134608000875E-4,-1.371690547995728,2.330479341056602,3.803786604897869
MA0657.1,KLF13,0.03,0,0,1,0,Down,46060,0.999722223923826,7,0,13159,1,Down,0.999999999991196,-8.502872574413638,9.191963957610238,0.000000000003823
MA0624.1,NFATC1,0.01,7,1,15449,1.2,Down,46175.5,0.990555833755965,7,7,13159,8767,Up,0.103695337469334,-0.292933621899869,0.585867243799739,0.984240770678106
MA0839.1,CREB3L1,0.07,0,0,20,0,Down,46126.5,0.994444523253304,7,0,13159,20,Down,0.999999999981481,-6.616577822465175,5.419374453713312,0.000000000008043
MA1643.1,NFIB,0.07,0,0,23,0,Down,46123,0.994722292932822,7,0,13159,19,Down,0.999999999987366,-6.652652715343092,5.491524239469147,0.000000000005487
MA1151.1,RORC,0.15,0,0,12263,0.9,Down,72583,0.008325938495422,7,0,13159,7579,Down,0.002472484275964,-2.351410342104662,-3.110960507007714,-2.606866461665647
MA0160.1,NR4A2,0.12,0,0,20240,1.5,Down,80752,5.582680571661891E-4,7,0,13159,9913,Down,5.593695447744638E-5,-2.157764434202619,-3.4982523228118,-4.252301182756148
MA0598.3,EHF,0.11,5,0.7,3484,0.3,Up,67400.5,0.033748707190197,7,5,13159,2981,Up,0.008284110445204,-1.294726704743483,1.694535455544522,2.08175411965027
MA1493.1,HES6,0.09,0,0,245,0,Down,46868.5,0.935625948096389,7,0,13159,232,Down,1.000000000008888,-4.864810371776519,1.915839552336001,-0.00000000000386
