Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0089.2,NFE2L1,0.06,0,0,27,0,Down,65930,0.991037049707504,10,0,13159,27,Down,0.999999999995813,-6.647387381597007,4.510139917636494,0.000000000001818
MA0844.1,XBP1,0.02,0,0,4,0,Down,65815,0.998672128197373,10,0,13159,4,Down,0.999999999983741,-7.95310473763818,7.121574629718841,0.000000000007061
MA0861.1,TP73,0.12,0,0,329,0,Down,67040,0.917487566104342,10,0,13159,249,Down,0.999999999972643,-5.056619235690706,1.328603625823893,0.000000000011881
MA0819.1,CLOCK,0.09,0,0,2874,0.2,Down,73105,0.543001661046964,10,0,13159,1462,Down,0.614895549441702,-3.780956783680272,-1.222721278196976,-0.211198650328103
MA0079.4,SP1,0.15,0,0,1499,0.1,Down,71875,0.612906250008517,10,0,13159,1216,Down,0.6137451472618,-3.913806935890123,-0.957020973777276,-0.212011928719491
MA1581.1,ZBTB6,0.15,0,0,6815,0.5,Down,90830,0.037231720552745,10,0,13159,5007,Down,0.016966775173211,-2.893129838009302,-2.998375169538917,-1.770400694957978
MA1579.1,ZBTB26,0.06,0,0,9702,0.7,Down,98930,0.00582930250051,10,0,13159,6627,Down,9.121641814295636E-4,-2.690942713482027,-3.402749418593468,-3.039926985496644
MA0076.2,ELK4,0.12,8,0.8,6371,0.5,Up,90845,0.037118145851545,10,8,13159,4422,Up,0.003622641566838,-0.939012603945257,1.268316044833672,2.440974634015485
MA0139.1,CTCF,0.15,0,0,1366,0.1,Down,71970,0.607367710279723,10,0,13159,1235,Down,0.613288333748213,-3.902627590694945,-0.979379664167631,-0.212335296582627
MA0686.1,SPDEF,0.14,0,0,1496,0.1,Down,72285,0.589165107893877,10,0,13159,1298,Down,0.612475204139032,-3.866752089020133,-1.051130667517254,-0.212911488879468
MA1105.2,GRHL2,0.14,1,0.1,5268,0.4,Down,80500.5,0.221074854017176,10,1,13159,4166,Down,0.185770712690544,-2.233275855618843,-1.148158132877524,-0.731022752772156
MA0494.1,Nr1h3::Rxra,0.14,0,0,691,0.1,Down,68870,0.798045741202365,10,0,13159,615,Down,0.999999999994681,-4.405259715117109,0.025884584676696,0.00000000000231
MA0071.1,RORA,0.13,0,0,11266,0.9,Down,101530,0.002943447010124,10,0,13159,7147,Down,3.982143532115571E-4,-2.636455738600107,-3.511723368357307,-3.399883090345186
MA0596.1,SREBF2,0.06,8,0.8,967,0.1,Up,113662,6.801872408890297E-5,10,8,13159,917,Up,2.281152667043096E-8,-2.07355364386888,3.537398124680918,7.641845648420994
MA0595.1,SREBF1,0.07,9,0.9,1261,0.1,Up,118769,1.042930213623894E-5,10,9,13159,1179,Up,3.538818830737269E-9,-1.812123630017813,3.335467441365276,8.45114167042976
MA0671.1,NFIX,0.01,0,0,8958,0.7,Down,97320,0.00870927037713,10,0,13159,6305,Down,0.00210583154013,-2.726869708616752,-3.330895428324017,-2.676576373947389
MA0145.2,Tcfcp2l1,0.03,7,0.7,100,0,Up,111354.5,1.499815416418082E-4,10,7,13159,98,Up,1.968363160275466E-13,-3.77359603082689,6.576338407313297,12.705894771782033
MA0833.2,ATF4,0.14,0,0,2733,0.2,Down,77830,0.316605829520309,10,0,13159,2407,Down,0.225213741435582,-3.421407196993926,-1.941820451569668,-0.647405114497515
MA0628.1,POU6F1,0.04,0,0,11616,0.9,Down,87200,0.074887260088042,10,0,13159,4281,Down,0.036541201878978,-3.00611693329489,-2.772400978967741,-1.437217172341338
MA0442.2,SOX10,0.02,1,0.1,10320,0.8,Down,95162,0.014537965912397,10,1,13159,6935,Down,0.008463435914266,-1.865693898516,-1.883322047083208,-2.072453289955078
MA0820.1,FIGLA,0.1,22,2.2,14898,1.1,Up,94833,0.015678624630998,10,8,13159,6834,Up,0.111930033560295,-0.625025777073122,0.640342391089403,0.951053366023758
MA0670.1,NFIA,0.01,0,0,8949,0.7,Down,97310,0.008730566611779,10,0,13159,6303,Down,0.002108140002608,-2.727098544377397,-3.330437756802727,-2.676100550792927
MA0004.1,Arnt,0.08,0,0,5796,0.4,Down,82225,0.171570708839413,10,0,13159,3286,Down,0.076109644998708,-3.196899103503648,-2.390836638550225,-1.118560303751179
MA1466.1,ATF6,0.15,0,0,234,0,Down,66920,0.925416128466536,10,0,13159,225,Down,0.999999999983551,-5.129575426731647,1.474516007905773,0.000000000007144
MA0488.1,JUN,0.1,8,0.8,1886,0.1,Up,109333,2.913333149955344E-4,10,8,13159,1658,Up,2.294727367874384E-6,-1.646504169340156,2.683299175623471,5.639268904750275
MA0741.1,KLF16,0.15,1,0.1,21264,1.6,Down,93753.5,0.019992719538765,10,1,13159,6491,Down,0.021559037555675,-1.913417904512527,-1.787874035090155,-1.666370630943055
MA0077.1,SOX9,0.07,0,0,6406,0.5,Down,90370,0.040861122631718,10,0,13159,4915,Down,0.016906833727049,-2.906506009227379,-2.971622827102763,-1.771937718459319
MA0608.1,Creb3l2,0.11,0,0,2824,0.2,Down,74355,0.476281956146804,10,0,13159,1712,Down,0.378987093579415,-3.667123101991712,-1.450388641574098,-0.421375579695997
MA1127.1,FOSB,0.06,0,0,254,0,Down,66525,0.951562447202987,10,0,13159,146,Down,0.99999999997866,-5.440688811148213,2.096742776738906,0.000000000009268
MA0752.1,ZNF410,0.07,0,0,5,0,Down,65820,0.998340160677709,10,0,13159,5,Down,0.999999999982078,-7.808351429040688,6.832068012523857,0.000000000007783
MA1566.1,TBX3,0.04,0,0,5339,0.4,Down,86580,0.083708427785007,10,0,13159,4157,Down,0.03676990758043,-3.027316964272021,-2.730000917013478,-1.434507461710135
MA0607.1,Bhlha15,0.07,16,1.6,5246,0.4,Up,105820,8.66705973111892E-4,10,8,13159,2267,Up,2.535348540451625E-5,-1.420892400026225,2.232075636995608,4.595962328721241
MA0657.1,KLF13,0.03,0,0,1,0,Down,65800,0.999668031905679,10,0,13159,1,Down,0.999999999983002,-8.745585987998759,8.706537130439997,0.000000000007382
MA0624.1,NFATC1,0.05,16,1.6,65319,5,Down,116244,2.693237742878996E-5,10,8,13159,12739,Down,0.038883321869405,-0.175825300060138,-0.258058562936567,-1.410236639632454
MA0839.1,CREB3L1,0.05,0,0,4,0,Down,65815,0.998672128197373,10,0,13159,4,Down,0.999999999983741,-7.95310473763818,7.121574629718841,0.000000000007061
MA1643.1,NFIB,0.06,0,0,8,0,Down,65830,0.997676226557829,10,0,13159,7,Down,0.999999999970023,-7.584621940555078,6.384609035552636,0.000000000013019
MA1151.1,RORC,0.15,0,0,12263,0.9,Down,103690,0.001614241114243,10,0,13159,7579,Down,1.890498783302385E-4,-2.594123755689782,-3.596387334177956,-3.723423597806989
MA0160.1,NR4A2,0.11,0,0,15376,1.2,Down,109370,2.878836025483889E-4,10,0,13159,8715,Down,1.945663004327055E-5,-2.493383379640046,-3.797868086277429,-4.710932378885285
MA0598.3,EHF,0.11,7,0.7,3484,0.3,Up,95378.5,0.013827870321565,10,7,13159,2981,Up,0.001910344871971,-1.313710629842993,1.656567605345502,2.71888822308022
MA1493.1,HES6,0,0,0,12,0,Down,65850,0.99634836360489,10,0,13159,11,Down,0.999999999982881,-7.27628626033083,5.767937675104141,0.000000000007435
