Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0596.1,SREBF2,0.12,11,0.4,5405,0.4,Up,181885.5,0.562806758913713,26,11,13130,4305,Up,0.302115513956497,-1.40651382958418,0.404310662155988,0.519826972665468
MA0595.1,SREBF1,0.08,5,0.2,1666,0.1,Up,183301.5,0.514486106426645,26,5,13130,1532,Up,0.219609447284291,-2.683725855481981,0.830474039112157,0.658348981092689
MA0671.1,NFIX,0.02,28,1.1,21649,1.6,Down,216263,0.018493029020144,26,13,13130,10155,Down,0.003316036503929,-0.671846767425929,-0.602372369947604,-2.479380697250958
MA0145.2,Tcfcp2l1,0.06,0,0,800,0.1,Down,180349,0.617597410862933,26,0,13130,743,Down,0.399385960697917,-4.935182878063492,-1.585475152999415,-0.398607205611005
MA0833.2,ATF4,0.09,11,0.4,1875,0.1,Up,214221,0.024445895301127,26,10,13130,1709,Up,0.001025532643004,-2.138439278983624,1.60567249439837,2.989050511355138
MA0628.1,POU6F1,0.01,14,0.5,1846,0.1,Up,205416,0.072664594462708,26,7,13130,846,Up,0.001039613504241,-2.888148917337621,2.13423811676588,2.983128087790444
MA0442.2,SOX10,0.01,6,0.2,3550,0.3,Down,176975.5,0.745266230663279,26,5,13130,3036,Down,0.816858514673198,-2.190464707846016,-0.156048256159772,-0.0878531596461
MA0820.1,FIGLA,0.11,30,1.2,16996,1.3,Down,185951,0.430219100121812,26,11,13130,7116,Down,0.242199804344773,-1.044020285306537,-0.320676426399299,-0.61582621202707
MA0670.1,NFIA,0.01,12,0.5,8923,0.7,Down,198379,0.152372816336948,26,8,13130,6287,Down,0.114359346796874,-1.351410533674406,-0.578094159276909,-0.941728333930729
MA0004.1,Arnt,0.1,12,0.5,8594,0.7,Down,190983,0.294218232863112,26,7,13130,4976,Down,0.313423282627019,-1.610374182192655,-0.421311353524052,-0.503868745133343
MA1466.1,ATF6,0.08,0,0,35,0,Down,171145,0.98123690087016,26,0,13130,35,Down,0.999999999936877,-7.12940378433736,2.802966659548322,0.000000000027414
MA0488.1,JUN,0.08,4,0.2,913,0.1,Up,179868.5,0.635198976007754,26,3,13130,832,Up,0.226419951279135,-3.449946652081587,1.058762239151984,0.645085307392459
MA0741.1,KLF16,0.12,5,0.2,12350,0.9,Down,213070.5,0.028482160826099,26,4,13130,4973,Down,0.023883295760785,-1.979291962718353,-1.157406980805068,-1.621905743205981
MA0077.1,SOX9,0.01,4,0.2,843,0.1,Up,186336,0.418678052339966,26,4,13130,812,Up,0.074089780817248,-3.286202841966955,1.456414777692137,1.130241690006367
MA0608.1,Creb3l2,0.14,6,0.2,5457,0.4,Down,192927,0.250393095964948,26,2,13130,2840,Down,0.096463786514362,-2.807348702825175,-1.197287313701324,-1.015635694622123
MA1127.1,FOSB,0.14,0,0,721,0.1,Down,177398,0.728797299416959,26,0,13130,516,Down,0.624594456164524,-5.197965074657172,-1.059910759812056,-0.204401874841396
MA0752.1,ZNF410,0.1,0,0,30,0,Down,171080,0.983916950288069,26,0,13130,30,Down,0.999999999956931,-7.238908675308259,3.021976441490118,0.000000000018705
MA1566.1,TBX3,0.15,234,9,127211,9.7,Down,187035,0.398196261227009,26,24,13130,12923,Down,0.063619717537737,-0.068067812224951,-0.09028559644608,-1.196408263428506
MA0607.1,Bhlha15,0.1,24,0.9,10501,0.8,Up,174042,0.86244742457072,26,9,13130,5117,Down,0.693180202359874,-1.419701846412522,-0.120582189414184,-0.159153849490496
MA0657.1,KLF13,0.13,1,0,209,0,Up,174625.5,0.838806982858891,26,1,13130,202,Up,0.332823624136278,-5.080907044843129,1.875898182002173,0.477785854653278
MA0624.1,NFATC1,0.04,97,3.7,48840,3.7,Up,173852.5,0.87015265318228,26,26,13130,12395,Up,0.39914822259697,-0.041552693581177,0.083105387162355,0.398865800297594
MA0839.1,CREB3L1,0.08,0,0,51,0,Down,171353,0.972662314698293,26,0,13130,51,Down,0.999999999972345,-6.861027080498093,2.266213251869786,0.00000000001201
MA1643.1,NFIB,0.08,0,0,45,0,Down,171171,0.980164938701678,26,0,13130,37,Down,0.99999999996221,-7.08986799884176,2.723895088557123,0.000000000016412
MA1151.1,RORC,0.01,1,0,114,0,Up,175773,0.792757016952693,26,1,13130,114,Up,0.204265750690103,-5.492194199680651,2.698472491677216,0.689804445571253
MA0160.1,NR4A2,0.03,3,0.1,1142,0.1,Up,176209,0.775438582766143,26,3,13130,1084,Up,0.470982710500057,-3.259192714224763,0.677254363438334,0.326995035275009
MA0598.3,EHF,0.13,15,0.6,7722,0.6,Down,183087.5,0.521648066773566,26,8,13130,5548,Down,0.320536808161072,-1.441604880541956,-0.397705465541808,-0.494122092000476
MA1493.1,HES6,0.12,1,0,484,0,Up,171275.5,0.975856856275421,26,1,13130,459,Up,0.603968216021183,-4.489835568084606,0.693755228485126,0.21898591563353
