Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA1112.2,NR4A1,0.13,4,0.2,729,0.2,Up,39148,0.638730620895058,18,4,4088,628,Up,0.506683011944148,-2.370557677393256,0.662058626413236,0.295263656480189
MA0609.2,CREM,0.04,2,0.1,162,0,Up,38124.5,0.790605818535551,18,1,4088,79,Up,0.298763738982232,-4.65448191732191,2.059982104828233,0.52467211407067
MA0760.1,ERF,0.1,2,0.1,310,0.1,Up,38471,0.737949318446984,18,2,4088,263,Up,0.325449929025377,-3.421611022062377,1.068171502641579,0.487515818833698
MA0151.1,Arid3a,0.07,72,4,5341,1.3,Up,52937,0.001294598092502,18,16,4088,2404,Up,0.008074688622455,-0.465446980207587,0.600775467874181,2.092874216013212
MA1657.1,ZNF652,0.08,3,0.2,129,0,Up,39844,0.543078340685934,18,2,4088,121,Up,0.099716947559674,-3.980034346078094,2.185018150673013,1.001231024174279
MA0736.1,GLIS2,0.14,3,0.2,341,0.1,Up,38393.5,0.749630227546346,18,2,4088,287,Up,0.364984416361255,-3.358731524965116,0.942412508447056,0.437725678099132
MA0163.1,PLAG1,0.13,0,0,123,0,Down,37809,0.839404623250219,18,0,4088,113,Down,0.999999999997628,-5.190130401679208,-0.038645927899483,-0.00000000000103
MA0019.1,Ddit3::Cebpa,0.13,24,1.3,1522,0.4,Up,52801,0.001422362862036,18,12,4088,1164,Up,8.841196396781534E-4,-1.18872908833187,1.24626382495529,3.053488961982033
MA1544.1,OVOL1,0.09,1,0.1,63,0,Up,38286,0.765927780560799,18,1,4088,61,Up,0.240004859747511,-4.839666142294468,2.430350554773348,0.619779964371063
MA0846.1,FOXC2,0.14,25,1.4,3252,0.8,Up,48149.5,0.023624523525942,18,13,4088,1888,Up,0.032560528500627,-0.784448360022845,0.659764993114727,1.487308554549319
MA0527.1,ZBTB33,0.15,0,0,816,0.2,Down,41499,0.348268900594589,18,0,4088,523,Down,0.15429784870815,-4.087381781859261,-2.244143167539377,-0.811640129028832
MA0157.2,FOXO3,0.14,14,0.8,1270,0.3,Up,48148,0.023642947741672,18,10,4088,1025,Up,0.005676201568917,-1.406190045695359,1.17810820569034,2.245942190608135
MA0042.2,FOXI1,0,0,0,374,0.1,Down,39888,0.537279363318982,18,0,4088,344,Down,0.39340835122296,-4.389224558972519,-1.64045761331286,-0.405156425170234
PH0082.1,Irx2,0.15,13,0.7,676,0.2,Up,45885,0.069995497521702,18,6,4088,346,Up,0.002900305468441,-2.534829015185513,2.05163073539531,2.537556258559093
MA0691.1,TFAP4,0.08,19,1.1,1062,0.3,Up,52495.5,0.0017528419265,18,10,4088,532,Up,2.400685937593792E-5,-1.878927076378685,2.123582267056991,4.619664651476237
MA0089.2,NFE2L1,0.11,0,0,50,0,Down,37242,0.928549141455107,18,0,4088,50,Down,0.999999999994029,-5.774298903948768,1.129691076639637,0.000000000002593
MA0844.1,XBP1,0.15,0,0,406,0.1,Down,40104,0.509270439350557,18,0,4088,368,Down,0.398543801458554,-4.340644240777131,-1.737618249703638,-0.39952394105237
MA0861.1,TP73,0.14,0,0,117,0,Down,37692,0.857670118143061,18,0,4088,100,Down,0.999999999995434,-5.277878799735201,0.136850868212503,0.000000000001983
MA0819.1,CLOCK,0.03,1,0.1,64,0,Up,38491.5,0.734869495955765,18,1,4088,37,Up,0.154401147177546,-5.196514049716147,3.144046369616707,0.811349477244926
MA0079.4,SP1,0.14,0,0,543,0.1,Down,40716,0.434258148669165,18,0,4088,436,Down,0.247818877496132,-4.218485723509946,-1.981935284238009,-0.605865614504992
MA1581.1,ZBTB6,0.11,5,0.3,343,0.1,Up,40351.5,0.478142773856504,18,3,4088,317,Up,0.160662418898317,-3.0444207934661,1.284644699789508,0.79408569868045
MA1579.1,ZBTB26,0.02,16,0.9,364,0.1,Up,56773,6.846303162877376E-5,18,11,4088,346,Up,3.372521435642554E-8,-2.123267896227552,2.874752973311231,7.472045281284911
MA0076.2,ELK4,0.03,5,0.3,291,0.1,Up,40878,0.415526262250582,18,3,4088,248,Up,0.093349663150482,-3.221176163514721,1.638155439886749,1.029887244850961
MA0139.1,CTCF,0.09,1,0.1,98,0,Up,37979.5,0.812943679548283,18,1,4088,95,Up,0.347366808181156,-4.522208980946213,1.795436232076839,0.459211681894801
MA0686.1,SPDEF,0.15,0,0,537,0.1,Down,40932,0.40938995926822,18,0,4088,460,Down,0.251526536081927,-4.179875972278998,-2.059154786699904,-0.599416190067243
MA1105.2,GRHL2,0.14,18,1,1084,0.3,Up,54194,5.250230881115314E-4,18,12,4088,870,Up,4.578093741484128E-5,-1.398626306611753,1.666058261515055,4.339315318915195
MA0494.1,Nr1h3::Rxra,0.15,0,0,204,0,Down,38421,0.745478653793572,18,0,4088,181,Down,0.99999999999768,-4.851491776326791,-0.715923178604319,-0.000000000001007
MA0071.1,RORA,0.01,2,0.1,26,0,Up,40646,0.442500773542287,18,2,4088,26,Up,0.00641429124873,-5.078480370599385,4.381910199715596,2.192851324288387
MA0596.1,SREBF2,0.13,14,0.8,914,0.2,Up,49277.5,0.012848000207345,18,9,4088,772,Up,0.002908373699194,-1.682745327207004,1.44243895004328,2.536349791392579
MA0595.1,SREBF1,0.11,10,0.6,646,0.2,Up,48298,0.021861111785339,18,8,4088,573,Up,0.00180845557862,-1.977848386691583,1.711715724625946,2.742692154415394
MA0671.1,NFIX,0.01,16,0.9,1695,0.4,Up,46155.5,0.062063519024715,18,10,4088,1304,Up,0.041641723321116,-1.232605319526559,0.83093875335274,1.380471305737771
MA0145.2,Tcfcp2l1,0.04,2,0.1,63,0,Up,40321,0.481921663804336,18,2,4088,62,Up,0.031169366118784,-4.45954845554994,3.144046369616707,1.506272029738352
MA0833.2,ATF4,0.05,6,0.3,86,0,Up,48288,0.021976156866828,18,6,4088,85,Up,1.50510040419576E-6,-3.54425852881117,4.070489762646626,5.822434527622486
MA0628.1,POU6F1,0.03,8,0.4,614,0.2,Up,40459.5,0.464892935944848,18,3,4088,287,Up,0.129639416325938,-3.116018111379995,1.427839335617298,0.887262932954508
MA0442.2,SOX10,0.01,11,0.6,456,0.1,Up,49871.5,0.009152094389579,18,8,4088,416,Up,2.080350942614123E-4,-2.208586882016722,2.173192715276224,3.681863396006216
MA0820.1,FIGLA,0.14,70,3.9,6558,1.6,Up,48836.5,0.016391579770096,18,16,4088,2585,Up,0.025978501978002,-0.413093790903744,0.496069089266496,1.585385895658866
MA0670.1,NFIA,0.01,16,0.9,1693,0.4,Up,46163.5,0.061840751503643,18,10,4088,1303,Up,0.04152095337897,-1.233158500167507,0.832045114634635,1.381732683038401
MA0004.1,Arnt,0.1,19,1.1,2244,0.5,Up,44682,0.1158993186993,18,9,4088,1307,Up,0.127553354032467,-1.303143273035721,0.683234841700713,0.894308117072685
MA1466.1,ATF6,0.11,0,0,45,0,Down,37197,0.935677867272093,18,0,4088,45,Down,0.999999999994492,-5.849507325225318,1.280107919192736,0.000000000002392
MA0488.1,JUN,0.1,6,0.3,329,0.1,Up,46458,0.054089377770676,18,6,4088,272,Up,8.456896600592802E-4,-2.708128576421975,2.398229857868235,3.072788979337374
MA0741.1,KLF16,0.09,8,0.4,1038,0.3,Up,41078.5,0.393016153517224,18,5,4088,684,Up,0.207713625245417,-2.164235470377067,0.828427446770829,0.682535014419083
MA0077.1,SOX9,0.1,25,1.4,1536,0.4,Up,57318.5,4.30880015465096E-5,18,14,4088,1132,Up,1.527060667346511E-5,-1.101766480294081,1.500588219585406,4.816143708869941
MA0608.1,Creb3l2,0.14,18,1,1560,0.4,Up,46353.5,0.056741520133178,18,8,4088,814,Up,0.01616269835229,-1.724787780436737,1.205594512116253,1.791486132318742
MA1127.1,FOSB,0.05,1,0.1,109,0,Up,38179,0.782253076690372,18,1,4088,71,Up,0.273199175883126,-4.730987726574893,2.212993723334199,0.56352061505621
MA0752.1,ZNF410,0.01,0,0,2,0,Down,36810,0.997138141144867,18,0,4088,2,Down,1.000000000002038,-7.942440597880985,5.465974464504069,-0.000000000000885
MA1566.1,TBX3,0.06,23,1.3,2759,0.7,Up,44742.5,0.113130780326542,18,11,4088,1851,Up,0.235671254110501,-0.914384250210344,0.456985681276815,0.62769338710882
MA0607.1,Bhlha15,0.1,13,0.7,1120,0.3,Up,45472,0.083694201535872,18,7,4088,676,Up,0.020184783941579,-1.948986285532138,1.292847031023413,1.694975894927535
MA0657.1,KLF13,0.11,0,0,51,0,Down,37233,0.929974446431745,18,0,4088,49,Down,0.999999999991675,-5.788726335284862,1.158545939311822,0.000000000003615
MA0624.1,NFATC1,0,1,0.1,12,0,Up,38728,0.699658148173112,18,1,4088,12,Up,0.055593762473569,-5.988995300076725,4.729008870337863,1.254973932793341
MA0839.1,CREB3L1,0.14,4,0.2,107,0,Up,44019,0.14983725202483,18,4,4088,105,Up,0.001078918373968,-3.657892550249917,3.236728372126559,2.967011410809525
MA1643.1,NFIB,0.11,0,0,52,0,Down,37152,0.942811753768011,18,0,4088,40,Down,0.999999999993481,-5.933479643882354,1.448052556506807,0.000000000002831
MA1151.1,RORC,0.06,5,0.3,98,0,Up,46136.5,0.062595254012659,18,5,4088,97,Up,5.681827591970561E-5,-3.570023679131212,3.640003864279118,4.245511948541949
MA0160.1,NR4A2,0.15,28,1.6,5773,1.4,Up,40108.5,0.508695160150943,18,9,4088,2787,Down,0.126501756076499,-0.757062843755358,-0.408926016860012,-0.897903445641999
MA1493.1,HES6,0.02,1,0.1,9,0,Up,38755,0.695677350134602,18,1,4088,9,Up,0.043029762793376,-6.186959638242295,5.124937546669003,1.366231048010208
MA0598.3,EHF,0.03,1,0.1,127,0,Up,37693,0.857513664838285,18,1,4088,127,Up,0.435189473659753,-4.313746676534659,1.37851162325373,0.361321617875069
